period,department,category,transaction_count,total_amount,budget,variance,budget_utilization_pct,variance_pct,budget_available,avg_transaction_value,spending_deviation_pct,transaction_count_deviation_pct,period_total_spending,period_spending_change_pct,rolling_3m_avg_spending,rolling_spending_deviation_pct,high_budget_utilization,high_spending_deviation,high_transaction_deviation,large_period_change,large_rolling_deviation,anomaly_score,is_anomaly,anomaly_signals
2025-07,Customer Support,Training,82,557022.06,563905.02,-6882.959999999963,98.779411468974,-1.220588531026016,1,6792.951951219513,1.9470571769093967,7.501820830298625,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,Customer Support,Transaction Fees,47,1157930.1,,,,,0,24636.810638297877,8.308288578231354,-1.856148491879344,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,Finance,Audit,55,390514.27,363196.85,27317.42000000004,107.52138131153949,7.521381311539471,1,7100.259454545455,8.565648896910451,6.911447084233265,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,True,False,False,False,False,1,0,high budget utilization
2025-07,Finance,Bank Charges,48,210725.68,200871.09,9854.589999999997,104.90592747816522,4.905927478165224,1,4390.118333333333,-9.786745931127925,-6.39219934994583,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,True,False,False,False,False,1,0,high budget utilization
2025-07,Finance,Product Sales,29,566990.63,,,,,0,19551.40103448276,-17.712742917785157,-6.618962432915926,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,Finance,Professional Services,55,441633.4,441009.34,624.0599999999977,100.14150720708092,0.1415072070809198,1,8029.698181818182,21.93787163145051,18.705035971223012,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,True,True,False,False,False,2,1,"high budget utilization, high spending deviation"
2025-07,Finance,Service Revenue,29,617632.91,,,,,0,21297.68655172414,-15.542077261620374,-7.936507936507936,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,Finance,Software,46,319632.41,335104.26,-15471.850000000037,95.38297424210602,-4.617025757893986,1,6948.530652173912,-4.3032814912735455,-10.19522776572668,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,Finance,Subscription,29,628680.67,,,,,0,21678.64379310345,-6.5917111946605,-5.605786618444844,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,Finance,Transaction Fees,22,334080.74,,,,,0,15185.488181818182,-52.48401147269194,-28.51985559566787,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2025-07,HR,Benefits,39,286042.81,300258.44,-14215.630000000005,95.2655352502331,-4.734464749766902,1,7334.431025641025,10.553889099893254,-14.285714285714285,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,HR,Product Sales,30,621925.63,,,,,0,20730.854333333333,-9.074838497103473,-0.9174311926605532,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,HR,Recruitment,47,232599.05,230586.9,2012.1499999999944,100.87262112461724,0.8726211246172242,1,4948.9159574468085,-3.548460147572432,4.0590405904059095,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,True,False,False,False,False,1,0,high budget utilization
2025-07,HR,Service Revenue,22,453965.06,,,,,0,20634.77545454545,-33.625348824541085,-27.737226277372255,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2025-07,HR,Software,48,305429.65,311047.92,-5618.26999999996,98.19376062697994,-1.8062393730200677,1,6363.117708333334,15.23044435365806,2.248520710059175,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,HR,Subscription,29,669719.85,,,,,0,23093.787931034483,3.396820858739032,1.9531250000000056,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,HR,Training,47,250449.35,242554.25,7895.100000000006,103.25498316356033,3.25498316356032,1,5328.7095744680855,17.976514209564925,-0.9367681498829008,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,True,False,False,False,False,1,0,high budget utilization
2025-07,HR,Transaction Fees,29,543785.18,,,,,0,18751.21310344828,-12.527608879580091,2.9585798816568003,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,IT,Cloud Services,60,992296.58,1001554.79,-9258.21000000008,99.07561622265315,-0.9243837773468268,1,16538.27633333333,-22.65707659840097,-16.40866873065015,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,True,False,False,False,1,0,high spending deviation
2025-07,IT,Cybersecurity,70,1043350.38,1034658.56,8691.819999999949,100.84006650464477,0.8400665046447736,1,14905.005428571429,-0.8721657472988139,-3.8167938931297622,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,True,False,False,False,False,1,0,high budget utilization
2025-07,IT,Hardware,80,1316962.97,1333726.96,-16763.98999999999,98.7430718203372,-1.2569281796627991,1,16462.037125,2.780417899526016,8.352144469525967,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,IT,Product Sales,52,1291025.74,,,,,0,24827.41807692308,25.47885440895648,14.705882352941172,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,True,False,False,False,1,0,high spending deviation
2025-07,IT,Service Revenue,33,769442.21,,,,,0,23316.430606060603,-26.24370061127722,-27.82503037667072,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2025-07,IT,Software,75,964113.49,946822.53,17290.959999999963,101.82620918410126,1.8262091841012655,1,12854.846533333332,2.5318057718527776,9.046849757673678,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,True,False,False,False,False,1,0,high budget utilization
2025-07,IT,Subscription,42,731963.82,,,,,0,17427.71,-25.54064773289814,-6.086956521739129,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,True,False,False,False,1,0,high spending deviation
2025-07,IT,Transaction Fees,35,884173.25,,,,,0,25262.092857142856,-6.124150672613954,-18.81443298969073,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,Marketing,Advertising,101,1605640.18,1609870.72,-4230.540000000037,99.73721243902118,-0.2627875609788118,1,15897.427524752477,7.590674793308809,15.796178343949036,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,Marketing,Content,97,964013.19,964005.47,7.71999999997206,100.0008008253314,0.0008008253314135,1,9938.28030927835,12.420926036398445,9.46708463949843,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,True,False,False,False,False,1,0,high budget utilization
2025-07,Marketing,Events,81,1027036.68,982936.62,44100.060000000056,104.48656191077713,4.486561910777122,1,12679.465185185183,-15.92242517008001,-7.3697585768742035,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,True,False,False,False,False,1,0,high budget utilization
2025-07,Marketing,Product Sales,61,1244356.81,,,,,0,20399.29196721312,7.942687920781408,12.500000000000004,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,Marketing,Service Revenue,46,920710.55,,,,,0,20015.446739130435,-22.317274325426197,-15.33742331288344,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,True,False,False,False,1,0,high spending deviation
2025-07,Marketing,Software,87,926305.31,895948.17,30357.139999999898,103.38826965850043,3.388269658500435,1,10647.187471264368,-9.571392579028808,-5.033353547604611,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,True,False,False,False,False,1,0,high budget utilization
2025-07,Marketing,Subscription,56,1297709.92,,,,,0,23173.391428571427,6.622963426347749,0.4985044865403802,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,Marketing,Transaction Fees,53,1348179.18,,,,,0,25437.343018867923,17.41129582608894,6.71140939597316,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,Operations,Logistics,120,2245906.64,2289883.94,-43977.29999999981,98.07949655299998,-1.9205034470000175,1,18715.88866666667,5.231947737732842,19.00826446280992,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,Operations,Maintenance,109,1533476.14,1480369.87,53106.269999999786,103.58736496035276,3.5873649603527653,1,14068.588440366972,12.0708823829872,9.792949076664808,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,True,False,False,False,False,1,0,high budget utilization
2025-07,Operations,Product Sales,63,1424322.93,,,,,0,22608.300476190478,6.58470588529632,5.390334572490705,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,Operations,Service Revenue,53,1269307.55,,,,,0,23949.19905660377,1.5758713555896708,-6.65362035225049,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,Operations,Subscription,56,1202544.9,,,,,0,21474.01607142857,-13.608017865132584,-8.363636363636369,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,Operations,Supplies,88,948085.77,891504.4,56581.37,106.3467291916899,6.346729191689911,1,10773.701931818185,-16.047263983454087,-10.305775764439414,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,True,False,False,False,False,1,0,high budget utilization
2025-07,Operations,Transaction Fees,62,1476872.9,,,,,0,23820.53064516129,3.051741903994185,0.5405405405405443,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,Operations,Utilities,96,1363723.79,1402788.17,-39064.37999999989,97.21523314528665,-2.784766854713345,1,14205.456145833334,-5.832369725204358,-1.2006861063464884,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,Sales,Client Entertainment,89,760174.48,713072.59,47101.890000000014,106.60548318089188,6.605483180891866,1,8541.286292134831,1.0764383036722365,6.800000000000006,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,True,False,False,False,False,1,0,high budget utilization
2025-07,Sales,Commissions,78,967257.86,1006185.22,-38927.35999999999,96.13119341983575,-3.868806580164235,1,12400.741794871794,-16.450559612872198,-6.58682634730539,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,Sales,Product Sales,50,1052251.57,,,,,0,21045.0314,-10.412014170246392,-3.121636167922503,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,Sales,Service Revenue,52,1260208.37,,,,,0,24234.77634615385,21.398215256647703,7.958477508650525,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,True,False,False,False,1,0,high spending deviation
2025-07,Sales,Software,84,861132.61,835828.35,25304.26000000001,103.02744696324312,3.027446963243112,1,10251.57869047619,3.047471168597499,-0.6570302233902778,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,True,False,False,False,False,1,0,high budget utilization
2025-07,Sales,Subscription,55,1128150.12,,,,,0,20511.820363636365,3.2501083306903844,10.122358175750838,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,Sales,Transaction Fees,45,1272409.86,,,,,0,28275.774666666668,7.223717709307069,-12.432432432432428,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-07,Sales,Travel,80,891683.71,923811.31,-32127.600000000093,96.52227682728844,-3.4777231727115456,1,11146.046375,-1.5284915532184025,-2.5710419485791647,51614641.62,0.5176171501321658,53826591.42,-4.10939972538948,False,False,False,False,False,0,0,
2025-08,Customer Support,Outsourcing,82,984834.12,953372.37,31461.75,103.3000484375271,3.3000484375270918,1,12010.172195121952,9.572769080501214,4.532577903682721,50829734.44,-1.5207064417470662,51264409.07333333,-0.8479072346499386,True,False,False,False,False,1,0,high budget utilization
2025-08,Customer Support,Product Sales,44,1017559.33,,,,,0,23126.348409090908,-12.079746430941778,-12.582781456953644,50829734.44,-1.5207064417470662,51264409.07333333,-0.8479072346499386,False,False,False,False,False,0,0,
2025-08,Customer Support,Service Revenue,55,1244351.91,,,,,0,22624.580181818183,13.916445920652778,16.88311688311688,50829734.44,-1.5207064417470662,51264409.07333333,-0.8479072346499386,False,False,False,False,False,0,0,
2025-08,Customer Support,Software,84,702246.76,722081.19,-19834.42999999993,97.2531579170481,-2.74684208295191,1,8360.080476190476,-0.9096469744019318,12.083024462564865,50829734.44,-1.5207064417470662,51264409.07333333,-0.8479072346499386,False,False,False,False,False,0,0,
2025-08,Customer Support,Subscription,47,974724.44,,,,,0,20738.817872340427,-9.816308605749423,-0.587544065804937,50829734.44,-1.5207064417470662,51264409.07333333,-0.8479072346499386,False,False,False,False,False,0,0,
2025-08,Customer Support,Support Tools,71,573855.11,520109.16,53745.95000000001,110.33359035630136,10.33359035630136,1,8082.466338028169,-23.961179297876363,-11.43451143451144,50829734.44,-1.5207064417470662,51264409.07333333,-0.8479072346499386,True,True,False,False,False,2,1,"high budget utilization, high spending deviation"
2025-08,Customer Support,Training,77,525707.05,542731.08,-17024.02999999991,96.8632660580264,-3.136733941973604,1,6827.364285714286,-3.784265411940119,0.9468317552804162,50829734.44,-1.5207064417470662,51264409.07333333,-0.8479072346499386,False,False,False,False,False,0,0,
2025-08,Customer Support,Transaction Fees,46,876920.09,,,,,0,19063.480217391305,-17.976297388099162,-3.944315545243613,50829734.44,-1.5207064417470662,51264409.07333333,-0.8479072346499386,False,False,False,False,False,0,0,
2025-08,Finance,Audit,63,404827.96,424597.44,-19769.47999999998,95.34394743406838,-4.656052565931622,1,6425.840634920635,12.544953015449368,22.462203023758104,50829734.44,-1.5207064417470662,51264409.07333333,-0.8479072346499386,False,False,True,False,False,1,0,high transaction deviation
2025-08,Finance,Bank Charges,61,248018.13,248961.14,-943.0100000000092,99.62122201079252,-0.378777989207476,1,4065.870983606557,6.17843338019621,18.95991332611051,50829734.44,-1.5207064417470662,51264409.07333333,-0.8479072346499386,False,False,False,False,False,0,0,
2025-08,Finance,Product Sales,39,891594.74,,,,,0,22861.40358974359,29.39699829524608,25.581395348837205,50829734.44,-1.5207064417470662,51264409.07333333,-0.8479072346499386,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2025-08,Finance,Professional Services,43,265074.72000000003,248356.75,16717.97000000003,106.73143371380084,6.731433713800825,1,6164.528372093024,-26.81113525357754,-7.194244604316552,50829734.44,-1.5207064417470662,51264409.07333333,-0.8479072346499386,True,True,False,False,False,2,1,"high budget utilization, high spending deviation"
